sigla_curso_ref,id_cadeira,nome_cadeira,ects,periodo,metodo_avaliacao,programa,num_alunos,docentes,url_curso
DArq,2253410426421722,Estágio Não Académico I (Darq),12.0,2º Semestre,Elaboração de um relatório de estágio a ser avaliado pelo orientador científico do estudante e validado pelo coordenador do programa de doutoramento.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/ENA-I-Darq/2025-2026/2-semestre
DArq,2253410426421480,Apoio ao Ensino II (Darq),6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o responsável pela UC.,,0,,https://fenix.tecnico.ulisboa.pt/disciplinas/AE-II-Darq/2025-2026/1-semestre
DEIC,2253410426421827,Inteligência Artificial Quântica,6.0,2º Semestre,Dois trabalhos de casa 50% e um exame escrito 50%,,3,Andreas Miroslaus Wichert,https://fenix.tecnico.ulisboa.pt/disciplinas/IAQ/2025-2026/2-semestre
DEIC,2253410426421579,Apoio ao Ensino II (Deic),6.0,2º Semestre,Os alunos t&ecirc;m que submeter um relat&oacute;rio escrito sobre o seu trabalho de apoio ao ensino; o qual &eacute; avaliado por um j&uacute;ri composto no m&iacute;nimo pelo orientador da pr&aacute;tica de apoio ao ensino e pelo respons&aacute;vel da unidade curricular Apoio ao Ensino. Este relat&oacute;rio deve respeitar o modelo disponibilizado para o efeito e ter quatro a oito p&aacute;ginas de comprimento.  Na aus&ecirc;ncia de intervenientes estrangeiros no processo de avalia&ccedil;&atilde;o; a l&iacute;ngua portuguesa poder&aacute; ser utilizada para a elabora&ccedil;&atilde;o do documento. Nesse caso; a totalidade do cont&eacute;udo do relat&oacute;rio final de Apoio ao Ensino dever&aacute; ser apresentado em portugu&ecirc;s.  O relat&oacute;rio deve ser enviado por e-mail para o respons&aacute;vel da cadeira com o assunto &quot;TS Final Report&quot; at&eacute; &agrave; data limite como um PDF de nome &#x201c;TS-Report-12345.PDF&quot;; onde &quot;12345&quot; &eacute; o n&uacute;mero de aluno.&nbsp;  Data limite para a entrega do relat&oacute;rio: 07/11/2025 (P1) e 30/01/2026 (P2)          As submiss&otilde;es tardias s&atilde;o penalizadas em 0.5v por dia; at&eacute; um m&aacute;ximo de 3.0v. Ap&oacute;s seis dias; nenhuma submiss&atilde;o ser&aacute; aceite.    O aluno deve seguir as regras para a submiss&atilde;o; nomeadamente no que se refere ao modelo e indentifica&ccedil;&atilde;o do relat&oacute;rio. N&atilde;o o fazer resulta na penaliza&ccedil;&atilde;o correspondente.    O relat&oacute;rio deve estar completo; seguir um m&eacute;todo de escrita cient&iacute;fica; ter o conte&uacute;do adequado e estar correctamente formatado. No fundo; ser um documento digno de um aluno de doutoramento.      Nota final = 60% desempenho ensino + 40% relat&oacute;rio,,0,Alfredo Manuel dos Santos Ferreira Júnior,https://fenix.tecnico.ulisboa.pt/disciplinas/AE-II-Deic/2025-2026/1-semestre
DEIC,2253410426421571,Estágio Não Académico I (Deic),12.0,2º Semestre,Elaboração de um relatório de estágio a ser avaliado pelo orientador científico do estudante e validado pelo coordenador do programa de doutoramento.,,0,Nuno Miguel Carvalho dos Santos,https://fenix.tecnico.ulisboa.pt/disciplinas/ENA-I-Deic/2025-2026/1-semestre
DEIC,2253410426421819,Apoio ao Ensino I (Deic),6.0,2º Semestre,Os alunos t&ecirc;m que submeter um relat&oacute;rio escrito sobre o seu trabalho de apoio ao ensino; o qual &eacute; avaliado por um j&uacute;ri composto no m&iacute;nimo pelo orientador da pr&aacute;tica de apoio ao ensino e pelo respons&aacute;vel da unidade curricular Apoio ao Ensino. Este relat&oacute;rio deve respeitar o modelo disponibilizado para o efeito e ter quatro a oito p&aacute;ginas de comprimento.  Na aus&ecirc;ncia de intervenientes estrangeiros no processo de avalia&ccedil;&atilde;o; a l&iacute;ngua portuguesa poder&aacute; ser utilizada para a elabora&ccedil;&atilde;o do documento. Nesse caso; a totalidade do cont&eacute;udo do relat&oacute;rio final de Apoio ao Ensino dever&aacute; ser apresentado em portugu&ecirc;s.  O relat&oacute;rio deve ser submetido atrav&eacute;s do formul&aacute;rio respectivo at&eacute; &agrave; data limite como um PDF de nome &#x201c;TS-Report-12345.PDF&quot;; onde &quot;12345&quot; &eacute; o n&uacute;mero de aluno.&nbsp;  Data limite para a entrega do relat&oacute;rio: 25/04/2026 (P1) e 04/07/2026 (P2)          As submiss&otilde;es tardias s&atilde;o penalizadas em 0.5v por dia; at&eacute; um m&aacute;ximo de 3.0v. Ap&oacute;s seis dias; nenhuma submiss&atilde;o ser&aacute; aceite.    O aluno deve seguir as regras para a submiss&atilde;o; nomeadamente no que se refere ao modelo e indentifica&ccedil;&atilde;o do relat&oacute;rio. N&atilde;o o fazer resulta na penaliza&ccedil;&atilde;o correspondente.    O relat&oacute;rio deve estar completo; seguir um m&eacute;todo de escrita cient&iacute;fica; ter o conte&uacute;do adequado e estar correctamente formatado. No fundo; ser um documento digno de um aluno de doutoramento.      Nota final = 60% desempenho ensino + 40% relat&oacute;rio,,10,Alfredo Manuel dos Santos Ferreira Júnior,https://fenix.tecnico.ulisboa.pt/disciplinas/AE-I-Deic/2025-2026/2-semestre
DEIC,2253410426421568,Linguagens e Sistemas de Programação,6.0,2º Semestre,40% escrita de artigo; 40% apresentação; 20% participação na aula.,,2,Bernardo Toninho | José Faustino Fragoso Femenin dos Santos | Luís Manuel Marques da Costa e Caires,https://fenix.tecnico.ulisboa.pt/disciplinas/LSP/2025-2026/1-semestre
DEIC,2253410426421582,Tópicos de Investigação em Engenharia de Software,6.0,2º Semestre,Os alunos estudarão artigos de investigação da literatura recente em Engenharia de Software e farão revisões dos mesmos. Os alunos produzirão trabalhos documentando o estado da arte em alguns dos tópicos selecionados.  Os alunos apresentarão os artigos existentes e as suas revisões da literatura nos seminários. Os alunos devem participar ativamente das aulas e durante as apresentações dos colegas.,,2,António Manuel Ferreira Rito da Silva,https://fenix.tecnico.ulisboa.pt/disciplinas/TAES/2025-2026/1-semestre
DEIC,2253410426421821,Estágio Não Académico I (Deic),12.0,2º Semestre,Elaboração de um relatório de estágio a ser avaliado pelo orientador científico do estudante e validado pelo coordenador do programa de doutoramento.,,0,Nuno Miguel Carvalho dos Santos,https://fenix.tecnico.ulisboa.pt/disciplinas/ENA-I-Deic/2025-2026/2-semestre
DEIC,2253410426421573,Tópicos Avançados em Interação Pessoa-Máquina,6.0,2º Semestre,Trabalho de Leitura & Crítica (30%)  Espera-se que os alunos leiam os trabalhos atribuídos; escrevam uma análise crítica e a submetam antes de cada aula.    Participação na Aula (20%)  Participação activa nas discussões em aula; incluindo a colocação de perguntas; partilha de insights e debate de ideias.    Trabalho de Revisão sobre um Tópico à Escolha (50%)  Os alunos escolherão um tópico avançado de HCI e escreverão um trabalho de revisão abrangente. O trabalho deve incluir uma visão geral do tópico; análise crítica da literatura relevante; identificação de lacunas na pesquisa e possíveis direcções futuras para a pesquisa.,,1,Daniel Jorge Viegas Gonçalves,https://fenix.tecnico.ulisboa.pt/disciplinas/TAIP-M/2025-2026/1-semestre
DEIC,2253410426421832,Tópicos Avançados em Sistemas de Entretenimento,6.0,2º Semestre,Os alunos serão avaliados na pesquisa; no desenvolvimento e na avaliação de um trabalho prático assente numa ou mais áreas discutidas na UC; a sua apresentação e respetiva documentação.,,0,Carlos António Roque Martinho,https://fenix.tecnico.ulisboa.pt/disciplinas/TASE/2025-2026/2-semestre
DEIC,2253410426421576,Teoria e Métodos em Interação Pessoa-Máquina,6.0,2º Semestre,Leitura de artigos científicos com trabalho seminal em interação humano-computador nas diferentes subáreas. Preparação de resumos e posicionamento dos planos de investigação face ao estado da arte. Trabalhos práticos em domínios de aplicação emergentes.,,0,Duarte Nuno Jardim Nunes,https://fenix.tecnico.ulisboa.pt/disciplinas/TMIP-M/2025-2026/1-semestre
DEIC,2253410426421828,Apoio ao Ensino II (Deic),6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o responsável pela UC.,,0,Alfredo Manuel dos Santos Ferreira Júnior,https://fenix.tecnico.ulisboa.pt/disciplinas/AE-II-Deic/2025-2026/2-semestre
DEIC,2253410426421824,Tópicos em Engenharia Informática e de Computadores I,6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o coordenador da UC.,,1,Nuno Miguel Carvalho dos Santos,https://fenix.tecnico.ulisboa.pt/disciplinas/TEIC-I/2025-2026/2-semestre
DEIC,2253410426421569,Apoio ao Ensino I (Deic),6.0,2º Semestre,Os alunos t&ecirc;m que submeter um relat&oacute;rio escrito sobre o seu trabalho de apoio ao ensino; o qual &eacute; avaliado por um j&uacute;ri composto no m&iacute;nimo pelo orientador da pr&aacute;tica de apoio ao ensino e pelo respons&aacute;vel da unidade curricular Apoio ao Ensino. Este relat&oacute;rio deve respeitar o modelo disponibilizado para o efeito e ter quatro a oito p&aacute;ginas de comprimento.  Na aus&ecirc;ncia de intervenientes estrangeiros no processo de avalia&ccedil;&atilde;o; a l&iacute;ngua portuguesa poder&aacute; ser utilizada para a elabora&ccedil;&atilde;o do documento. Nesse caso; a totalidade do cont&eacute;udo do relat&oacute;rio final de Apoio ao Ensino dever&aacute; ser apresentado em portugu&ecirc;s.  O relat&oacute;rio deve ser submetido atrav&eacute;s do formul&aacute;rio respectivo at&eacute; &agrave; data limite como um PDF de nome &#x201c;TS-Report-12345.PDF&quot;; onde &quot;12345&quot; &eacute; o n&uacute;mero de aluno.&nbsp;  Data limite para a entrega do relat&oacute;rio: 07/11/2025 (P1) e 30/01/2026 (P2)          As submiss&otilde;es tardias s&atilde;o penalizadas em 0.5v por dia; at&eacute; um m&aacute;ximo de 3.0v. Ap&oacute;s seis dias; nenhuma submiss&atilde;o ser&aacute; aceite.    O aluno deve seguir as regras para a submiss&atilde;o; nomeadamente no que se refere ao modelo e indentifica&ccedil;&atilde;o do relat&oacute;rio. N&atilde;o o fazer resulta na penaliza&ccedil;&atilde;o correspondente.    O relat&oacute;rio deve estar completo; seguir um m&eacute;todo de escrita cient&iacute;fica; ter o conte&uacute;do adequado e estar correctamente formatado. No fundo; ser um documento digno de um aluno de doutoramento.      Nota final = 60% desempenho ensino + 40% relat&oacute;rio,,12,Nuno Miguel Carvalho dos Santos | Alfredo Manuel dos Santos Ferreira Júnior,https://fenix.tecnico.ulisboa.pt/disciplinas/AE-I-Deic/2025-2026/1-semestre
DEIC,2253410426421567,Computação de Alto Desempenho,6.0,2º Semestre,70% apresentação dos seminários; 30% participação na aula.,,1,José Carlos Alves Pereira Monteiro,https://fenix.tecnico.ulisboa.pt/disciplinas/CAD/2025-2026/1-semestre
DEIC,2253410426421817,Estágio de Investigação no Estrangeiro (Deic),12.0,2º Semestre,Elaboração de um relatório de visita incluindo eventuais resultados científicos tais como; preparação de artigos ou resumos científicos; avaliados pelo orientador científico do estudante.,,0,Nuno Miguel Carvalho dos Santos,https://fenix.tecnico.ulisboa.pt/disciplinas/EIE-Deic/2025-2026/2-semestre
DEIC,2253410426421826,Teoria e Métodos em Interação Pessoa-Máquina,6.0,2º Semestre,Leitura de artigos científicos com trabalho seminal em interação humano-computador nas diferentes subáreas. Preparação de resumos e posicionamento dos planos de investigação face ao estado da arte. Trabalhos práticos em domínios de aplicação emergentes.,,1,Valentina Nisi,https://fenix.tecnico.ulisboa.pt/disciplinas/TMIP-M/2025-2026/2-semestre
DEIC,2253410426421581,Raciocínio Automático e Lógica Computacional,6.0,2º Semestre,100% relatório de investigação,,3,Vasco Miguel Gomes Nunes Manquinho | Maria Inês Camarate de Campos Lynce de Faria,https://fenix.tecnico.ulisboa.pt/disciplinas/RALC/2025-2026/1-semestre
DEIC,2253410426421580,Tópicos Avançados em Arquiteturas de Computadores e Sistemas Operativos,6.0,2º Semestre,50% apresentação de artigos; 50% revisão e discussão de artigos.,,0,João Pedro Faria Mendonça Barreto,https://fenix.tecnico.ulisboa.pt/disciplinas/TAACSO/2025-2026/1-semestre
DEIC,2253410426421823,Tópicos Avançados em Realidade Estendida,6.0,2º Semestre,Os alunos irão ler os artigos selecionados; escrever uma análise crítica; apresentá-la e discuti-la. Espera-se um envolvimento ativo nas discussões durante os seminários; incluindo a colocação de perguntas e debate de ideias. Cada aluno escreverá um trabalho de revisão abrangente sobre um determinado tópico. Este trabalho deve incluir uma visão geral do tema; análise crítica da literatura relevante; identificação de problemas existentes e possíveis soluções.,,1,Joaquim Armando Pires Jorge,https://fenix.tecnico.ulisboa.pt/disciplinas/TARVAM/2025-2026/2-semestre
DEIC,2253410426421818,Tópicos Avançados em Sistemas Seguros,6.0,2º Semestre,50% apresentação de artigos; 50% revisão e discussão de artigos.,,0,Nuno Miguel Carvalho dos Santos,https://fenix.tecnico.ulisboa.pt/disciplinas/TASS/2025-2026/2-semestre
DEIC,2253410426421577,Tópicos Avançados em Redes e Sistemas Distribuídos,6.0,2º Semestre,50% revisão de artigos; 50% apresentação de artigos,,0,Fernando Manuel Valente Ramos | Luís David Figueiredo Mascarenhas Moreira Pedrosa,https://fenix.tecnico.ulisboa.pt/disciplinas/TARSD/2025-2026/1-semestre
DEIC,2253410426421831,Aprendizagem Estruturada Profunda - dei,6.0,2º Semestre,60% trabalhos de casa individuais; 40% projecto.,,8,André Filipe Torres Martins,https://fenix.tecnico.ulisboa.pt/disciplinas/AEP-DEI/2025-2026/2-semestre
DEIC,2253410426421574,Tópicos Avançados em Realidade Estendida,6.0,2º Semestre,Os alunos irão ler os artigos selecionados; escrever uma análise crítica; apresentá-la e discuti-la. Espera-se um envolvimento ativo nas discussões durante os seminários; incluindo a colocação de perguntas e debate de ideias. Cada aluno escreverá um trabalho de revisão abrangente sobre um determinado tópico. Este trabalho deve incluir uma visão geral do tema; análise crítica da literatura relevante; identificação de problemas existentes e possíveis soluções.,,1,Joaquim Armando Pires Jorge,https://fenix.tecnico.ulisboa.pt/disciplinas/TARVAM/2025-2026/1-semestre
DEIC,2253410426421822,Estágio Não Académico II (Deic),6.0,2º Semestre,Elaboração de um relatório de complemento do estágio a ser avaliado pelo orientador científico do estudante e validado pelo coordenador do programa de doutoramento.,,0,Nuno Miguel Carvalho dos Santos,https://fenix.tecnico.ulisboa.pt/disciplinas/ENA-II-Deic/2025-2026/2-semestre
DEIC,2253410426421566,Aprendizagem por Reforço,6.0,P3,Dois trabalhos para casa (20% cada) e um projecto final (60%).,,14,Francisco António Chaves Saraiva de Melo,https://fenix.tecnico.ulisboa.pt/disciplinas/TAIA/2025-2026/1-semestre
DEIC,2253410426421570,Tópicos em Engenharia Informática e de Computadores II,6.0,2º Semestre,A avaliação desta UC resultará de uma discussão das atividades realizadas com o coordenador da UC.,,0,Nuno Miguel Carvalho dos Santos,https://fenix.tecnico.ulisboa.pt/disciplinas/TEIC-II/2025-2026/1-semestre
